Account_ID,Customer_Name,Age,Gender,Account_Type,Balance,Transaction_Amount,Transaction_Type,Transaction_Date,Branch,IFSC_Code,Loan_Status,Credit_Score,KYC_Status,Account_Status
A11640,,39,Male,Current,127773,29999,,2024-08-29,Pune,HDFC001,Rejected,308,Verified,Dormant
A12260,,54,,,156219,21780,Debit,2023-04-13,Chennai,HDFC001,Pending,382,,Active
A11162,Amit,29,Female,Current,15633,33416,Credit,2022-04-23,Delhi,AXIS004,,522,Pending,
A11718,Neha,53,,Credit,137560,-15265,Credit,2022-03-20,Delhi,AXIS004,Approved,724,Rejected,
A11445,Amit,74,Male,Credit,113296,26073,Credit,2025-10-26,,HDFC001,Rejected,467,Verified,
A10623,Ravi,,Other,Loan,76414,-1896,Debit,2025-06-26,Mumbai,SBI002,Approved,537,Verified,Closed
A10770,Ravi,62,Female,Loan,56572,15379,Debit,2022-06-24,Chennai,,Pending,736,Verified,Active
A11563,Sara,20,Female,Savings,116451,-4403,,2021-06-16,Mumbai,SBI002,Approved,737,Pending,Active
A11241,,50,Other,Loan,74355,46262,Credit,2024-08-19,Mumbai,ICICI003,Approved,842,Verified,
A12711,Sara,46,Male,Savings,192235,-6983,Debit,2021-10-24,,ICICI003,,467,Pending,
A10821,John,54,,Loan,187340,-10823,Credit,2024-12-13,Mumbai,AXIS004,,374,Rejected,Dormant
A10307,Amit,74,Other,Credit,43817,6362,Debit,2023-10-15,Pune,ICICI003,Pending,798,Verified,Closed
A11198,Sara,28,Other,Credit,161715,-6228,Credit,2025-07-31,,ICICI003,Rejected,448,Rejected,Closed
A11172,Neha,53,Female,Current,52226,-5635,,2023-12-12,Bangalore,HDFC001,Rejected,846,Pending,
A12997,Sara,47,Female,Credit,109004,23333,Debit,2025-12-27,Pune,,Approved,878,Rejected,
A11565,Ravi,61,Male,Credit,73433,-5144,Debit,2021-04-10,,ICICI003,Approved,818,,Dormant
A12595,Amit,59,Other,Savings,140038,-4722,,2022-12-03,Mumbai,SBI002,Approved,744,Pending,
A10807,Ravi,41,Female,Current,10466,17113,Credit,2024-05-24,Delhi,ICICI003,Rejected,627,Pending,Dormant
A13465,Sara,55,Female,Credit,53308,-294,Credit,2021-04-03,Chennai,ICICI003,Approved,401,,
A12121,,47,Male,Credit,33480,14882,Debit,2021-10-20,Pune,ICICI003,,801,,Active
A10297,Sara,51,Male,,45934,25449,Credit,2024-04-14,Mumbai,,Approved,744,,Active
A12967,Ravi,53,Male,Credit,137917,-4321,Debit,2023-05-04,Mumbai,,Pending,541,Verified,
A10730,Priya,60,,,45616,14593,Credit,2024-12-02,Delhi,SBI002,Pending,323,,
A11970,John,34,Other,Loan,22652,2975,,2024-10-19,Mumbai,,Approved,465,Rejected,Closed
A12924,John,38,,Loan,48875,3471,Debit,2023-07-16,Delhi,ICICI003,,486,Verified,Closed
A11795,Sara,51,Male,Credit,64078,10804,Debit,2022-07-04,Delhi,SBI002,Rejected,778,,
A11823,John,21,,Current,122516,13481,Debit,2021-01-26,Bangalore,SBI002,Rejected,352,Verified,
A12825,Ravi,49,Other,Credit,7168,20283,,2021-09-18,Chennai,AXIS004,Approved,401,Pending,Dormant
A13466,Amit,63,Other,Loan,49502,42793,Credit,2022-02-09,Chennai,ICICI003,,622,,
A10429,Sara,54,,,22240,10679,,2024-06-30,Pune,,Approved,648,Pending,
A10199,Neha,26,,,10818,29337,Debit,2024-11-04,Pune,HDFC001,Rejected,502,,Closed
A11447,Priya,42,Other,Loan,123228,6420,,2021-04-03,Chennai,,Pending,752,Verified,Closed
A11085,John,43,Female,Credit,61383,30428,Credit,2023-03-05,Pune,,Pending,773,Verified,
A12389,John,43,,Loan,36791,29524,,2023-04-17,Chennai,ICICI003,Pending,460,Verified,Closed
A10865,Neha,55,Male,Loan,7476,17343,Debit,2024-05-16,Delhi,AXIS004,Rejected,891,Pending,Dormant
A13116,Priya,28,Other,,181249,-6143,,2023-04-20,Delhi,HDFC001,,639,Rejected,
A12850,Neha,50,Female,,-2370,-18067,Credit,2021-11-01,,AXIS004,,325,,
A11954,Priya,21,Other,Loan,167631,1867,Credit,2022-03-27,Delhi,ICICI003,Approved,889,Pending,Dormant
A11112,Ravi,39,Male,,112492,4517,Debit,2024-06-01,Mumbai,HDFC001,Rejected,367,Verified,Dormant
A12081,Priya,58,Male,Credit,124116,-17494,,2025-08-18,Pune,HDFC001,Approved,534,Rejected,Dormant
A12693,Ravi,31,Other,Credit,97507,19568,,2023-08-18,,ICICI003,,574,Pending,Active
A12280,John,50,Male,Savings,190603,16096,Debit,2023-06-15,Bangalore,ICICI003,Rejected,348,,Active
A10767,Priya,60,Female,Loan,4620,21878,Credit,2023-02-14,,AXIS004,Rejected,689,,
A12084,Amit,23,Female,Current,124367,28618,,2021-01-03,Mumbai,ICICI003,Rejected,607,Pending,
A11792,Ravi,39,Male,Credit,154722,17449,,2023-05-26,Mumbai,,Pending,595,Verified,
A11483,Priya,58,Other,,111712,31304,Debit,2024-10-21,,ICICI003,Rejected,750,,Closed
A12338,Ravi,31,Other,Loan,6560,31770,,2023-09-13,Pune,ICICI003,Pending,405,Pending,Active
A10197,,45,Other,Current,68165,29602,Credit,2021-03-01,Mumbai,SBI002,Pending,473,Rejected,Closed
A10894,Sara,52,Female,Current,159787,16666,,2025-06-27,Delhi,SBI002,,469,Rejected,
A11973,Priya,18,,Current,12786,25565,Debit,2024-11-24,Delhi,HDFC001,,891,Pending,Dormant
A11278,Sara,73,,Current,81963,10920,Debit,2024-11-04,Pune,HDFC001,Rejected,740,,Closed
A13152,Ravi,,Male,Credit,108636,-15440,Debit,2025-08-19,Delhi,,Pending,327,Verified,Closed
A11470,Amit,62,Female,Savings,66014,-14589,,2024-05-29,Chennai,AXIS004,Approved,553,Verified,Active
A10136,,57,Male,,164944,37243,,2025-10-20,Delhi,ICICI003,,882,,Dormant
A12237,John,66,Male,Credit,13930,18754,Debit,2021-07-12,Chennai,,,853,Pending,Closed
A12177,Neha,65,Female,Savings,165230,36221,Credit,2024-08-11,Mumbai,ICICI003,,789,Pending,Closed
A12257,Priya,69,Female,Credit,89192,14397,Debit,2024-04-26,Chennai,,Approved,368,Pending,Active
A11392,Ravi,35,Male,,86499,-2521,Debit,2024-11-20,Chennai,HDFC001,Pending,865,,Dormant
A12339,Amit,50,,Credit,90834,-16793,Debit,2021-10-05,Bangalore,HDFC001,Approved,384,,
A11400,,74,,,112998,15225,Debit,2023-02-14,Mumbai,ICICI003,Rejected,538,Rejected,
A13419,Amit,50,Other,Loan,167821,8557,,2021-02-17,Chennai,AXIS004,Pending,524,Pending,Dormant
A10168,Amit,29,,Credit,123755,19117,Debit,2024-03-23,Chennai,HDFC001,,813,Rejected,Closed
A11908,Ravi,60,Male,Loan,111855,33033,,2023-07-05,Delhi,AXIS004,,829,Rejected,Dormant
A12852,,24,Female,Credit,83569,-12148,Credit,2024-08-23,Chennai,AXIS004,Approved,324,Rejected,Dormant
A10176,Ravi,36,Male,Loan,23828,14983,Credit,2021-09-17,,ICICI003,Approved,537,Rejected,Closed
A11561,Priya,51,Male,Loan,92326,-5547,Credit,2022-09-01,,SBI002,Rejected,412,,Dormant
A10323,Priya,69,Male,Loan,124698,6945,Debit,2024-11-27,Delhi,ICICI003,,563,Pending,
A10508,Amit,70,Female,Current,29507,8753,Debit,2025-08-21,Mumbai,,Rejected,696,Rejected,Dormant
A12851,Amit,23,Other,Savings,169442,46806,Debit,2023-06-10,,AXIS004,Pending,574,Rejected,
A13186,,35,,Savings,171912,26818,Debit,2023-12-25,Mumbai,,Approved,506,,Active
A11822,Priya,72,Other,Loan,113057,27210,,2021-05-21,Mumbai,HDFC001,Pending,676,Rejected,Active
A11053,Ravi,28,,Current,69701,5861,Debit,2021-02-14,,SBI002,Pending,477,Rejected,Dormant
A11777,John,30,Other,Current,112845,46623,,2021-08-16,,ICICI003,,753,Pending,Dormant
A13361,Ravi,59,Female,,137575,3275,,2025-11-04,,ICICI003,Approved,550,Pending,Active
A10146,Sara,35,Female,Current,142336,-12891,,2024-08-29,Chennai,HDFC001,Rejected,818,Pending,Closed
A11297,Amit,49,Other,Loan,67249,6244,Credit,2021-03-17,,HDFC001,,531,Verified,Active
A10221,John,21,Male,,38149,13069,Debit,2023-02-11,Bangalore,,Pending,773,Rejected,Dormant
A12388,,58,,Savings,22933,-5281,Credit,2025-09-06,,HDFC001,Approved,377,Rejected,
A10509,Neha,52,Male,Savings,48924,32532,Credit,2025-05-13,,HDFC001,,817,,Active
A12562,Ravi,60,Female,Credit,100463,20880,,2021-06-07,,ICICI003,Approved,828,Verified,
A12117,Amit,48,Female,Loan,150406,8371,Credit,2024-12-05,Mumbai,,Approved,422,,Closed
A11381,Ravi,24,Male,Credit,41439,17206,Debit,2022-10-11,Delhi,SBI002,Rejected,384,Rejected,Closed
A10908,Neha,18,Female,Savings,16988,36388,Debit,2025-01-13,Bangalore,SBI002,Approved,727,Rejected,Closed
A10556,Ravi,22,Female,Current,92887,36672,,2023-08-20,,HDFC001,Approved,525,Rejected,
A10885,John,22,,,195574,3259,Credit,2023-10-10,Chennai,HDFC001,Pending,812,Pending,Active
A12813,Neha,62,Male,Credit,192928,23581,Credit,2025-05-26,,ICICI003,Pending,539,Pending,Dormant
A11346,Sara,18,Other,Loan,172263,-851,Debit,2022-05-27,Mumbai,AXIS004,,601,Verified,Active
A12139,,69,Male,Savings,166552,13874,Credit,2022-04-18,Pune,AXIS004,,315,Verified,Active
A13413,Sara,53,Other,Savings,150809,15808,,2023-08-11,Delhi,ICICI003,Rejected,700,Rejected,Dormant
A10423,,40,Other,,116327,-9066,Debit,2023-04-28,Mumbai,AXIS004,Approved,558,,Dormant
A13486,Amit,48,Other,Savings,89489,1259,,2024-01-04,Chennai,HDFC001,Approved,828,Verified,
A12758,Sara,57,Male,Credit,195092,8754,,2025-12-16,Pune,SBI002,Rejected,768,Pending,Dormant
A10967,Ravi,47,,Savings,45083,47696,,2022-09-21,,SBI002,Approved,337,Verified,Closed
A10274,John,40,,Savings,130587,33778,,2021-08-03,,,Rejected,472,Rejected,Dormant
A10860,Sara,41,Female,,13634,11957,,2022-11-13,Chennai,AXIS004,,465,,Active
A12091,Amit,67,Male,Current,193642,-16383,Debit,2023-04-22,Chennai,ICICI003,Pending,598,,Dormant
A11107,,44,Male,Loan,181392,-17011,,2024-01-01,Pune,ICICI003,,429,Verified,
A10433,Ravi,72,Female,Loan,7007,88,,2021-11-18,Bangalore,HDFC001,Pending,358,Rejected,Dormant
A10809,Amit,74,Male,Credit,163631,3773,Debit,2024-11-18,Mumbai,HDFC001,Approved,698,,Active
A12141,Amit,29,Female,Loan,29641,-1877,Credit,2024-03-03,Mumbai,SBI002,Rejected,533,Verified,Closed
A11198,John,20,Female,,2932,47640,Debit,2025-07-06,,AXIS004,Approved,460,Verified,Dormant
A11429,Priya,39,Other,,128406,3506,,2022-11-19,Chennai,AXIS004,,498,,Dormant
A10201,John,30,Female,Savings,156524,20995,,2025-11-16,Mumbai,AXIS004,,726,Rejected,
A12546,Amit,34,Other,Savings,145244,17350,,2021-02-22,,,Pending,359,Rejected,
A12528,Amit,20,Other,Credit,176435,-6942,,2021-07-11,Bangalore,,Rejected,532,,Active
A12011,Sara,45,Female,Current,38664,3171,Credit,2024-01-22,Delhi,ICICI003,Rejected,777,Verified,Active
A10329,Sara,30,Female,Savings,150998,26138,Debit,2025-07-04,Pune,SBI002,Approved,595,Verified,Closed
A10209,Neha,71,Female,,84528,11619,Credit,2024-05-19,,SBI002,Rejected,602,Rejected,Active
A12665,Priya,,Female,Savings,50643,-16321,,2025-05-31,Chennai,AXIS004,Pending,532,Pending,
A11978,John,,Female,Credit,124635,-17173,,2024-05-07,Mumbai,AXIS004,Rejected,736,,
A11040,Priya,59,,Credit,91467,49089,Debit,2024-04-17,Pune,ICICI003,Rejected,860,,Active
A12154,Sara,53,Male,Savings,181978,25650,Debit,2022-06-16,Delhi,,Rejected,501,Verified,Closed
A10164,,18,Female,Current,35519,45645,,2021-09-04,Chennai,AXIS004,,545,Pending,Closed
A10606,Amit,31,,Loan,47055,39480,Debit,2024-09-15,Bangalore,HDFC001,Approved,696,Pending,Closed
A12676,Sara,55,Other,,114938,372,Credit,2021-12-20,Delhi,,Pending,681,Pending,
A11215,,36,,Current,93226,48938,Credit,2024-07-24,Pune,,Approved,795,,
A11219,,53,,Credit,122901,21692,,2022-04-28,Delhi,ICICI003,Approved,581,Verified,Closed
A11331,Neha,28,Male,,159645,-12887,Debit,2021-11-29,Bangalore,,Pending,452,,Closed
A10136,Sara,37,Female,,105692,44951,,2022-07-28,Pune,AXIS004,Approved,889,Verified,
A10952,,62,,Loan,127928,24764,Debit,2022-04-03,Chennai,HDFC001,Pending,533,Verified,Closed
A10859,Amit,45,,Credit,154057,17548,Credit,2023-05-11,Chennai,HDFC001,Pending,522,Rejected,Closed
A13165,,27,Female,Loan,165386,40511,Debit,2021-10-30,,AXIS004,Pending,541,Pending,Closed
A11915,Sara,66,Other,Loan,4800,30856,Credit,2025-12-11,Pune,ICICI003,Approved,867,,
A12798,Sara,56,Other,Current,68606,13908,,2022-07-15,Chennai,AXIS004,Approved,536,,Closed
A11111,John,30,Male,Credit,16110,-1086,Debit,2024-10-28,Mumbai,HDFC001,Approved,586,Rejected,Active
A10160,John,65,Male,Credit,29512,25457,,2024-08-26,Mumbai,SBI002,,741,Rejected,
A12195,,56,Female,Current,21016,-4568,,2024-09-05,Chennai,AXIS004,,831,Rejected,Active
A10584,Neha,67,Male,Credit,34074,1902,,2021-06-24,Bangalore,AXIS004,Approved,562,Pending,Active
A12503,Neha,56,Male,Current,199554,38893,Debit,2021-07-01,Delhi,AXIS004,Pending,374,,Dormant
A11111,Sara,23,,Credit,34744,49033,,2022-12-25,Pune,SBI002,Approved,546,Rejected,Dormant
A13085,John,40,,Savings,178891,45892,Debit,2024-06-21,Chennai,ICICI003,Rejected,562,,Closed
A13386,John,30,Female,Credit,19876,42180,Credit,2023-07-19,Bangalore,AXIS004,Rejected,849,Rejected,Closed
A11617,Sara,20,Male,Savings,194098,49316,Debit,2025-08-08,Pune,SBI002,,305,,Active
A11144,Priya,18,Other,Loan,185622,23873,,2021-10-24,Mumbai,SBI002,Pending,718,Pending,Active
A11908,John,67,Female,Loan,97882,-12268,Credit,2025-03-19,Mumbai,,Approved,393,Pending,Active
A12999,Ravi,42,,Loan,174715,7628,Credit,2025-05-17,Bangalore,SBI002,Rejected,566,Rejected,
A12880,Amit,60,Female,,32771,39074,,2022-02-04,Pune,ICICI003,Approved,775,Rejected,
A12763,Priya,47,,Loan,159867,-14088,Credit,2023-04-29,Mumbai,SBI002,,606,Rejected,Active
A10732,,46,,Savings,194542,8784,Debit,2025-11-16,Pune,HDFC001,,525,Verified,Closed
A10932,Ravi,50,Female,Current,165960,1539,Debit,2024-04-20,,SBI002,Approved,790,,Dormant
A10281,Ravi,22,Male,Current,3533,13038,Debit,2023-06-27,Delhi,SBI002,,758,Rejected,Active
A10800,Ravi,26,Female,,27378,18511,,2021-05-14,Bangalore,SBI002,,521,Verified,
A13498,John,36,Other,Credit,-2985,30174,,2021-07-11,Pune,,Approved,822,,
A10470,Sara,63,Male,Loan,37008,2704,Debit,2022-04-14,Chennai,SBI002,,482,,
A11308,Priya,46,,Credit,109020,43830,Credit,2022-04-09,Mumbai,ICICI003,Approved,649,,Dormant
A13348,Priya,25,Other,Current,16695,32140,Debit,2023-12-22,Delhi,,Pending,376,Pending,
A13396,Priya,26,Male,Savings,114289,-9942,Debit,2022-10-16,Mumbai,ICICI003,Approved,562,Pending,Closed
A11558,Neha,34,,,85504,757,,2023-11-18,Mumbai,HDFC001,,675,Rejected,Dormant
A11251,,40,Other,,4041,11481,Credit,2024-03-20,Mumbai,ICICI003,,350,Verified,Active
A12938,Amit,60,Female,,137878,31008,Credit,2024-02-25,,SBI002,Pending,861,Verified,Closed
A10595,Amit,33,Female,Loan,37022,-11308,Credit,2025-11-22,Pune,SBI002,,470,,Active
A10647,Ravi,38,Male,,150388,-18918,Debit,2024-09-28,Pune,SBI002,Rejected,458,Verified,Active
A10573,Neha,66,Female,Savings,144155,24464,Debit,2025-10-02,,SBI002,Rejected,639,Pending,Closed
A12701,Sara,39,Male,Savings,91824,-12240,Credit,2023-12-03,Mumbai,ICICI003,Approved,585,Rejected,Closed
A11541,Neha,41,Female,,76565,46823,Credit,2025-08-15,Delhi,AXIS004,Pending,792,Pending,Active
A10256,Neha,51,Male,Current,123656,22990,Credit,2025-02-05,Chennai,AXIS004,Rejected,430,Verified,Closed
A13208,Amit,20,Male,Current,32619,24229,Credit,2023-05-05,Delhi,,Rejected,550,,Closed
A13279,John,66,Other,,50731,44129,Credit,2021-08-19,Bangalore,SBI002,,493,Verified,Dormant
A12511,Ravi,44,Female,Loan,122530,19651,,2023-06-20,,AXIS004,Approved,669,Verified,Closed
A11163,John,29,Other,Current,74334,-11696,,2021-02-07,Mumbai,HDFC001,Approved,590,Pending,Active
A11028,,42,Female,,176919,1043,,2022-09-05,Delhi,,Rejected,772,Pending,Dormant
A12471,Priya,33,Female,Savings,70260,-1743,Debit,2022-11-05,Delhi,HDFC001,,409,Verified,Closed
A10348,Amit,65,Female,Credit,98886,1089,,2025-07-13,Mumbai,SBI002,,680,,Dormant
A12989,Neha,43,Other,Current,121530,48092,Credit,2024-02-15,Delhi,AXIS004,,656,Rejected,
A11306,Ravi,23,,Loan,146234,13335,Debit,2023-07-31,Chennai,SBI002,,625,Rejected,Active
A10586,Sara,40,Other,Credit,86458,-3380,,2025-04-26,Chennai,,Pending,464,Pending,Dormant
A11844,Sara,72,Other,Credit,111084,31507,Debit,2021-02-06,Delhi,ICICI003,,821,,Closed
A11006,Neha,69,Female,Loan,197171,13185,Credit,2025-04-07,Chennai,ICICI003,Rejected,739,,Active
A13291,John,52,Male,Loan,13536,35516,Credit,2023-05-11,Pune,HDFC001,,371,,Dormant
A12867,John,47,Female,,-216,20,,2023-12-01,Delhi,SBI002,Rejected,354,Pending,Dormant
A10739,Ravi,30,Female,Savings,59853,11630,Debit,2021-03-02,Delhi,HDFC001,,495,Rejected,Active
A10873,Priya,62,Male,Loan,9754,-13852,,2023-09-14,Bangalore,ICICI003,Pending,701,Verified,Active
A10786,Amit,38,Female,Loan,155104,37773,Credit,2024-03-03,,HDFC001,,309,,Active
A13445,John,64,,Credit,23506,8541,Credit,2022-04-11,Mumbai,AXIS004,,663,Verified,Active
A11314,Sara,51,Other,Current,34771,30916,,2024-05-12,Mumbai,HDFC001,Pending,316,,Active
A10437,Sara,29,Other,Current,86531,48292,Credit,2023-02-13,Mumbai,,Pending,706,,
A11847,Sara,64,Other,Loan,86795,-5543,Credit,2023-08-02,,,Rejected,885,Rejected,Closed
A11532,Priya,48,,Savings,63530,-7969,,2024-10-11,Bangalore,,,427,Rejected,Dormant
A11020,John,64,Other,Loan,144355,-12332,Debit,2025-07-12,Bangalore,SBI002,Rejected,329,Verified,Active
A12834,Neha,74,Male,Savings,11751,-15845,Credit,2023-03-09,Pune,ICICI003,Approved,496,Rejected,Closed
A10941,,29,Other,Credit,151884,-4417,Credit,2022-05-29,Delhi,SBI002,Rejected,764,Rejected,Dormant
A12903,John,24,Female,,45548,49044,,2021-06-30,,ICICI003,Rejected,499,Pending,
A10449,John,49,Female,Credit,179096,-15642,Debit,2022-10-28,,AXIS004,Pending,836,,
A13398,Ravi,52,Other,,76187,32840,Debit,2021-02-25,Pune,SBI002,,381,,Closed
A11514,Amit,59,,Credit,62307,-1721,,2021-06-14,Chennai,AXIS004,Rejected,557,Verified,Closed
A13125,Priya,39,Male,Loan,7149,-16302,Debit,2025-10-18,,AXIS004,Approved,583,Pending,Dormant
A10816,John,28,Female,Loan,24105,42991,Debit,2024-10-02,Mumbai,,Approved,870,Pending,
A13166,John,45,,Savings,148978,23046,,2025-11-30,,AXIS004,,633,,Closed
A12107,Amit,35,Male,Loan,176425,17769,Credit,2023-11-16,Mumbai,,Rejected,305,Pending,Closed
A12384,Sara,56,Male,Current,145314,46868,Debit,2021-03-18,Pune,ICICI003,Rejected,540,Pending,Active
A11690,Priya,,Other,Loan,26655,6951,,2022-09-27,Mumbai,AXIS004,Approved,818,,
A11660,Amit,24,Other,Current,194348,23574,Debit,2021-02-22,Mumbai,AXIS004,,662,Verified,
A10163,,29,Female,Credit,166599,-1974,Credit,2025-04-08,Bangalore,ICICI003,Pending,765,Rejected,Active
A10945,John,66,Male,Credit,90771,43345,,2021-11-28,Pune,SBI002,Pending,633,Pending,Active
A11130,Neha,47,,,153498,-10406,Debit,2024-10-31,Chennai,,,786,Pending,Dormant
A10201,Ravi,31,Male,,45250,18354,Credit,2023-05-16,Bangalore,AXIS004,Rejected,562,Rejected,Closed
A13372,Ravi,64,,Loan,108231,5723,Debit,2022-07-22,,ICICI003,Approved,607,,Dormant
A11805,Amit,37,,Loan,145800,-8106,,2021-01-22,Bangalore,SBI002,Pending,712,Verified,Active
A12937,Amit,,,,159383,10785,Debit,2025-01-06,Bangalore,ICICI003,Pending,473,Rejected,
A11862,Sara,25,,Loan,199971,24511,Debit,2024-12-12,,,,733,Pending,Active
A10550,Ravi,,,Current,-2883,-8379,,2024-02-01,,,Pending,676,Pending,Dormant
A11672,Amit,34,Other,Credit,163258,20026,Credit,2023-08-10,Pune,ICICI003,Approved,593,Rejected,Dormant
A13085,,24,Male,Savings,189974,-13040,Credit,2025-09-19,,AXIS004,Approved,683,,Active
A12040,Priya,58,,Savings,18161,41163,Credit,2023-05-07,Mumbai,ICICI003,,519,,Active
A10903,John,33,,Credit,126877,19842,Debit,2024-12-13,Bangalore,HDFC001,Approved,342,Verified,Dormant
A11744,John,20,Female,Savings,111648,14401,,2021-09-22,,AXIS004,Pending,817,Verified,Closed
A13064,Neha,28,Other,Savings,195961,-15795,Debit,2023-12-23,Pune,SBI002,Pending,310,,Dormant
A12582,,59,Male,Current,107743,4336,Debit,2021-04-07,Bangalore,HDFC001,Approved,718,Pending,
A10504,Priya,60,Male,Credit,6012,-15419,Credit,2022-12-19,Bangalore,ICICI003,,496,Pending,Dormant
A12009,Neha,58,,,42650,2621,,2024-08-08,Bangalore,HDFC001,Approved,711,,Active
A11800,Priya,47,Other,Credit,150925,12307,,2024-03-28,Mumbai,,,339,Rejected,Closed
A13281,Amit,28,,Loan,88674,2885,Debit,2021-05-08,,SBI002,Approved,709,Pending,Dormant
A11479,Sara,28,Other,Loan,146731,10149,,2021-12-26,Bangalore,SBI002,Approved,750,Verified,Active
A12516,Sara,49,Other,Credit,181060,45120,Credit,2025-07-21,Pune,SBI002,Pending,557,Verified,Dormant
A11497,Sara,35,Male,Savings,176985,-9784,Credit,2023-10-06,,,Pending,533,Pending,
A11596,Priya,53,,Current,99438,-165,,2024-11-06,Bangalore,HDFC001,,602,Verified,Closed
A10400,Sara,54,Other,Loan,52097,-8952,,2022-01-01,Pune,ICICI003,Pending,640,Verified,
A13128,Ravi,54,Female,,52573,32914,Credit,2024-11-29,Bangalore,AXIS004,Pending,344,Verified,Closed
A12930,,35,Male,Current,191371,1963,Debit,2022-12-22,Delhi,SBI002,Rejected,435,Rejected,Closed
A12711,Priya,67,Male,,72425,415,Credit,2021-09-29,,,,437,Rejected,
A10280,Priya,39,Other,Savings,145623,-446,Debit,2024-01-18,Bangalore,,,612,Rejected,Closed
A11028,Sara,45,Male,,64637,-2183,Credit,2021-06-29,Delhi,,Approved,594,Rejected,
A12660,Neha,43,Female,,-3885,10885,Credit,2022-04-23,Mumbai,SBI002,Rejected,734,Rejected,
A11004,Priya,65,Female,Loan,177374,38595,,2025-02-24,Bangalore,,Rejected,463,Pending,
A12353,Neha,72,,Savings,132653,21198,Credit,2022-04-10,Pune,HDFC001,Rejected,564,Verified,
A12391,Priya,26,Male,,3014,-16085,,2024-07-14,Mumbai,SBI002,,786,Verified,
A11566,Ravi,51,Other,Current,67041,5178,,2021-03-10,Pune,ICICI003,,771,Rejected,Closed
A10153,Amit,65,,Credit,21440,5168,Credit,2024-03-18,Pune,HDFC001,Approved,316,Rejected,Closed
A13425,John,27,,Credit,169289,35907,Debit,2025-02-05,Mumbai,,Pending,564,Verified,
A12405,Neha,29,,Loan,90440,15885,Credit,2025-10-18,Bangalore,AXIS004,Pending,673,Pending,Closed
A12745,Neha,66,Other,,189500,9568,Credit,2025-05-01,Chennai,HDFC001,Pending,536,,Dormant
A10407,Priya,65,,Current,163173,40874,Credit,2022-09-05,Bangalore,HDFC001,Pending,863,Pending,Closed
A13483,Ravi,46,Female,Current,86177,28260,Debit,2021-04-28,Mumbai,HDFC001,Pending,580,,Closed
A11053,Neha,34,Male,,33301,-18286,Credit,2022-05-26,Mumbai,SBI002,Approved,852,Verified,
A12977,John,66,Male,,9512,30671,Debit,2024-12-08,Pune,ICICI003,,833,Pending,
A11395,,20,Female,Savings,73491,28331,Debit,2023-03-23,Chennai,SBI002,,775,,Active
A12679,Ravi,26,,Credit,187066,20907,,2021-06-29,Pune,HDFC001,Rejected,663,,Active
A12995,Sara,51,Female,,72156,-18816,Credit,2024-11-30,,SBI002,Pending,789,Verified,Dormant
